step,magnitude,direction_x,direction_y,direction_z,episode
239,0.0,0.0,0.0,0.0,4
240,0.0,0.0,0.0,0.0,4
241,0.0,0.0,0.0,0.0,4
242,0.0,0.0,0.0,0.0,4
243,0.0,0.0,0.0,0.0,4
244,0.0,0.0,0.0,0.0,4
245,0.0,0.0,0.0,0.0,4
246,0.0,0.0,0.0,0.0,4
247,0.0,0.0,0.0,0.0,4
248,0.0,0.0,0.0,0.0,4
249,0.0,0.0,0.0,0.0,4
250,0.0,0.0,0.0,0.0,4
251,0.0,0.0,0.0,0.0,4
252,0.0,0.0,0.0,0.0,4
253,0.0,0.0,0.0,0.0,4
254,0.0,0.0,0.0,0.0,4
255,0.0,0.0,0.0,0.0,4
256,0.0,0.0,0.0,0.0,4
257,0.0,0.0,0.0,0.0,4
258,0.0,0.0,0.0,0.0,4
259,0.0,0.0,0.0,0.0,4
260,0.0,0.0,0.0,0.0,4
261,0.0,0.0,0.0,0.0,4
262,0.0,0.0,0.0,0.0,4
263,0.0,0.0,0.0,0.0,4
264,0.0,0.0,0.0,0.0,4
265,0.0,0.0,0.0,0.0,4
266,0.0,0.0,0.0,0.0,4
267,0.0,0.0,0.0,0.0,4
268,0.0,0.0,0.0,0.0,4
269,0.0,0.0,0.0,0.0,4
270,0.0,0.0,0.0,0.0,4
271,0.0,0.0,0.0,0.0,4
272,0.0,0.0,0.0,0.0,4
273,0.0,0.0,0.0,0.0,4
274,0.0,0.0,0.0,0.0,4
275,0.0,0.0,0.0,0.0,4
276,0.0,0.0,0.0,0.0,4
277,0.0,0.0,0.0,0.0,4
278,0.0,0.0,0.0,0.0,4
279,0.0,0.0,0.0,0.0,4
280,0.0,0.0,0.0,0.0,4
281,0.0,0.0,0.0,0.0,4
282,0.0,0.0,0.0,0.0,4
283,0.0,0.0,0.0,0.0,4
284,0.0,0.0,0.0,0.0,4
285,0.0,0.0,0.0,0.0,4
286,0.0,0.0,0.0,0.0,4
287,0.0,0.0,0.0,0.0,4
288,0.0,0.0,0.0,0.0,4
289,0.0,0.0,0.0,0.0,4
290,0.0,0.0,0.0,0.0,4
291,0.0,0.0,0.0,0.0,4
292,0.0,0.0,0.0,0.0,4
293,0.0,0.0,0.0,0.0,4
294,0.0,0.0,0.0,0.0,4
295,0.0,0.0,0.0,0.0,4
296,0.0,0.0,0.0,0.0,4
297,0.0,0.0,0.0,0.0,4
298,0.0,0.0,0.0,0.0,4
299,0.0,0.0,0.0,0.0,4
300,0.0,0.0,0.0,0.0,4
301,0.0,0.0,0.0,0.0,4
302,0.0,0.0,0.0,0.0,4
303,0.0,0.0,0.0,0.0,4
304,0.0,0.0,0.0,0.0,4
305,0.0,0.0,0.0,0.0,4
306,0.0,0.0,0.0,0.0,4
307,0.0,0.0,0.0,0.0,4
308,0.0,0.0,0.0,0.0,4
309,0.0,0.0,0.0,0.0,4
310,0.0,0.0,0.0,0.0,4
311,0.0,0.0,0.0,0.0,4
312,0.0,0.0,0.0,0.0,4
313,0.0,0.0,0.0,0.0,4
314,0.0,0.0,0.0,0.0,4
315,0.0,0.0,0.0,0.0,4
316,0.0,0.0,0.0,0.0,4
317,0.0,0.0,0.0,0.0,4
318,142.30449025566185,0.9816258101523121,0.1893389926282349,0.023696298715165244,4
319,95.6079546395812,0.9890620818278929,-0.006118958507049159,0.1473728483401067,4
320,130.77008239350468,0.8996382810943155,0.43205214294014516,-0.0631023677650334,4
321,60.0012771601938,0.9994533659292556,0.02918411499018661,0.01553243160598925,4
322,97.3741158653196,0.9747486202238503,-0.12598875558848968,0.18436908805862937,4
323,84.43806997732081,0.9852920114431127,0.10187814994459952,0.13718780745164869,4
324,73.63921324334105,0.9726984897812424,0.1941152216338122,0.12718855465706086,4
325,38.98700957711932,0.7770593421603802,0.16490575917811626,-0.607441247231512,4
326,38.6940674953205,0.9159785421940787,-0.047973012037783036,0.3983489674131943,4
327,33.389187173775035,0.9829869651354327,0.15745869093235795,-0.09456947935091642,4
328,0.0,0.0,0.0,0.0,4
329,116.68162844868925,0.9967051800018224,0.0244798820684722,0.07732735195286325,4
330,100.66675144584171,0.9762477453354886,0.13076777240794857,0.1727429571014765,4
331,80.32596558279965,0.9254511761501837,0.3205845297176175,0.20190512529153465,4
332,61.81802224527478,0.8795259702101582,0.4380048201326687,0.1859726994558559,4
333,41.91068818416861,0.9596190149704144,0.2805736521997393,0.020242809125860625,4
334,37.73551867063881,0.9975548271762529,-0.06973554831405689,0.004617309680913434,4
335,48.40470390046927,0.9449477011762084,-0.3189396553098944,0.07315283931209808,4
336,0.0,0.0,0.0,0.0,4
337,0.0,0.0,0.0,0.0,4
338,0.0,0.0,0.0,0.0,4
339,202.33137479605523,0.9784387562853177,0.17818284377845106,0.10444364165911124,4
340,165.02469457029173,0.9485445091257596,0.28091260739104923,0.14612125476787982,4
341,143.62297655469314,0.9288796168051576,0.3223110425675036,0.18247807863877502,4
342,130.44942802808987,0.9585675885211814,0.2376217689194114,0.157111657807372,4
343,125.66600627968992,0.9666115051203833,0.15791996995002483,0.20180059737458247,4
344,103.6101814033583,0.9941279064553846,-0.00802665318421851,0.10791329043386277,4
345,90.98290677843671,0.9754864672848383,-0.0876663730095356,0.20184340209102117,4
346,75.24753435909018,0.9895910735265698,-0.12516398263380651,0.07101749349270252,4
347,55.77822308864574,0.9505400321946644,-0.2118998169987769,0.22709494576649708,4
348,0.0,0.0,0.0,0.0,4
349,125.1069447011461,0.9928110655136009,-0.11282428568702181,0.039960838243193596,4
350,104.35127446817766,0.988302526644856,-0.07945232640819463,0.13017466521585214,4
351,61.361012576908394,0.9915285903596885,-0.08645591939048643,0.09693517512097814,4
352,0.0,0.0,0.0,0.0,4
353,109.09561665133427,0.9859771622841262,-0.1640575349181518,0.030564039448279085,4
354,89.11221435140762,0.992121247615881,-0.07793168966391441,0.09809220942969354,4
355,0.0,0.0,0.0,0.0,4
356,99.55067205935441,0.9924191255914054,-0.09973007868223986,-0.07182054278214356,4
357,87.81420759556381,0.9991867605592702,-0.03914535104602367,-0.009667408484276241,4
358,0.0,0.0,0.0,0.0,4
359,134.9344843022097,0.9980367416175568,-0.06259096348845714,0.002243551375973952,4
360,109.25969689388829,0.9968262701334065,-0.07959606912757859,-0.0013611643209280547,4
361,80.18174341571543,0.9983306271580806,-0.03001214445603396,0.04934804772095933,4
362,0.0,0.0,0.0,0.0,4
363,95.12120099801163,0.992880547214354,-0.09908613836428323,-0.06610715496162949,4
364,58.397990462375006,0.9934581259413169,0.0796183589806464,0.08186494104265969,4
365,0.0,0.0,0.0,0.0,4
366,94.97901897434188,0.9964012339551478,0.028241191582992226,-0.0799188079244116,4
367,89.46088050249033,0.9937418314644824,-0.02292011951674395,-0.10932447253654341,4
368,0.0,0.0,0.0,0.0,4
369,137.19051274552405,0.9923048197465911,-0.08516514977772494,-0.08987792735282665,4
370,122.56874436364794,0.9982079159256906,-0.05504731280611123,-0.023468058567803072,4
371,96.01720771594034,0.9983595323742623,0.03465184039676824,0.04557953341430346,4
372,0.0,0.0,0.0,0.0,4
373,131.99792449252058,0.9824975340415243,-0.142255751642814,-0.1202576258511037,4
374,106.2848762810216,0.9743498592198048,-0.17859675884692605,-0.13691438704367812,4
375,0.0,0.0,0.0,0.0,4
376,136.7376933068102,0.9830565033262224,-0.11175513494156947,-0.14529521993495564,4
377,123.33298567530078,0.9928545356552531,-0.07477788688866047,-0.09299536815936668,4
378,96.39706238656882,0.9996025909984408,0.001459947260039212,-0.028151881211142867,4
379,0.0,0.0,0.0,0.0,4
380,133.63823702479706,0.9665240336233374,-0.17763070030704886,-0.18514487999197662,4
381,115.60659892958752,0.9765179133346453,-0.16583623107727063,-0.13751766877618204,4
382,51.6225587418629,0.9904896868846348,-0.10447035868245726,-0.0895328093187594,4
383,0.0,0.0,0.0,0.0,4
384,94.09712393684943,0.9440367773820506,-0.15767882961074792,-0.28971011275092073,4
385,100.32075336838025,0.9689189653025554,-0.110997549471945,-0.22107822708011776,4
386,0.0,0.0,0.0,0.0,4
387,129.19284194795011,0.9574036344171946,-0.15114826549351112,-0.24603349871154237,4
388,115.57060760020858,0.9467726860218411,-0.21911187600331508,-0.23582083585688945,4
389,76.79191420754111,0.9869881592248096,-0.03194268685898465,-0.1575881913272902,4
390,0.0,0.0,0.0,0.0,4
391,0.0,0.0,0.0,0.0,4
392,0.0,0.0,0.0,0.0,4
393,179.66863442816097,0.9119814862168434,-0.2918329047926832,-0.28831115893538756,4
394,205.29925827656615,0.9355090219938014,-0.29390013851322044,-0.19607544020782408,4
395,192.41316686416428,0.9606257844905997,-0.21722351933356784,-0.1732398473683696,4
396,170.15815388892736,0.9627454260685586,-0.17908043244935115,-0.20261155737095785,4
397,149.31727146823528,0.953910542874548,-0.18026392844522138,-0.23991580223140455,4
398,0.0,0.0,0.0,0.0,4
399,159.96305383627652,0.9036652047867034,-0.277399138341441,-0.3262497748354814,4
400,0.0,0.0,0.0,0.0,4
401,164.51647404004964,0.9068155391589183,-0.2927699162600491,-0.30326779247298175,4
402,0.0,0.0,0.0,0.0,4
403,203.79913432043153,0.8865339530649763,-0.2974235291844373,-0.35439638013434177,4
404,181.50408851437314,0.8362551866418818,-0.3702280117052559,-0.40448545345059567,4
405,181.0564954070267,0.8882460747020104,-0.2759381318162466,-0.3672561205422823,4
406,163.46850652528596,0.8897007254674275,-0.27095106024186977,-0.36744814863350767,4
407,144.87906848757544,0.8897767602923576,-0.2686950579911315,-0.36891771781351546,4
408,0.0,0.0,0.0,0.0,4
409,127.54275617204695,0.8822635561849728,-0.40589313304043523,0.23845708591202472,4
410,0.0,0.0,0.0,0.0,4
411,0.0,0.0,0.0,0.0,4
412,0.0,0.0,0.0,0.0,4
413,182.63102323006478,0.8851609026740941,-0.331897539443257,0.3260892509408799,4
414,143.2216194989196,0.8863956447615058,-0.30386437417178186,0.3492408952533796,4
415,0.0,0.0,0.0,0.0,4
416,159.41842904462575,0.8810293419349793,-0.2961894624597629,0.3688618994311529,4
417,0.0,0.0,0.0,0.0,4
418,0.0,0.0,0.0,0.0,4
419,0.0,0.0,0.0,0.0,4
420,0.0,0.0,0.0,0.0,4
421,0.0,0.0,0.0,0.0,4
422,0.0,0.0,0.0,0.0,4
423,0.0,0.0,0.0,0.0,4
424,0.0,0.0,0.0,0.0,4
425,0.0,0.0,0.0,0.0,4
426,0.0,0.0,0.0,0.0,4
427,0.0,0.0,0.0,0.0,4
428,0.0,0.0,0.0,0.0,4
429,0.0,0.0,0.0,0.0,4
430,0.0,0.0,0.0,0.0,4
431,0.0,0.0,0.0,0.0,4
432,0.0,0.0,0.0,0.0,4
433,0.0,0.0,0.0,0.0,4
434,0.0,0.0,0.0,0.0,4
435,0.0,0.0,0.0,0.0,4
436,0.0,0.0,0.0,0.0,4
437,0.0,0.0,0.0,0.0,4
438,0.0,0.0,0.0,0.0,4
439,0.0,0.0,0.0,0.0,4
440,0.0,0.0,0.0,0.0,4
441,0.0,0.0,0.0,0.0,4
442,0.0,0.0,0.0,0.0,4
443,0.0,0.0,0.0,0.0,4
444,0.0,0.0,0.0,0.0,4
445,0.0,0.0,0.0,0.0,4
446,0.0,0.0,0.0,0.0,4
447,0.0,0.0,0.0,0.0,4
448,0.0,0.0,0.0,0.0,4
449,0.0,0.0,0.0,0.0,4
450,0.0,0.0,0.0,0.0,4
451,0.0,0.0,0.0,0.0,4
452,0.0,0.0,0.0,0.0,4
453,0.0,0.0,0.0,0.0,4
454,0.0,0.0,0.0,0.0,4
455,0.0,0.0,0.0,0.0,4
456,0.0,0.0,0.0,0.0,4
457,0.0,0.0,0.0,0.0,4
458,0.0,0.0,0.0,0.0,4
459,0.0,0.0,0.0,0.0,4
460,0.0,0.0,0.0,0.0,4
461,0.0,0.0,0.0,0.0,4
462,0.0,0.0,0.0,0.0,4
463,0.0,0.0,0.0,0.0,4
464,0.0,0.0,0.0,0.0,4
465,0.0,0.0,0.0,0.0,4
466,0.0,0.0,0.0,0.0,4
467,0.0,0.0,0.0,0.0,4
468,0.0,0.0,0.0,0.0,4
469,0.0,0.0,0.0,0.0,4
470,0.0,0.0,0.0,0.0,4
471,0.0,0.0,0.0,0.0,4
472,0.0,0.0,0.0,0.0,4
473,0.0,0.0,0.0,0.0,4
474,0.0,0.0,0.0,0.0,4
475,0.0,0.0,0.0,0.0,4
476,0.0,0.0,0.0,0.0,4
477,0.0,0.0,0.0,0.0,4
478,0.0,0.0,0.0,0.0,4
479,0.0,0.0,0.0,0.0,4
480,0.0,0.0,0.0,0.0,4
481,0.0,0.0,0.0,0.0,4
482,0.0,0.0,0.0,0.0,4
483,0.0,0.0,0.0,0.0,4
484,0.0,0.0,0.0,0.0,4
485,0.0,0.0,0.0,0.0,4
486,0.0,0.0,0.0,0.0,4
487,0.0,0.0,0.0,0.0,4
488,0.0,0.0,0.0,0.0,4
489,0.0,0.0,0.0,0.0,4
490,0.0,0.0,0.0,0.0,4
491,0.0,0.0,0.0,0.0,4
492,0.0,0.0,0.0,0.0,4
493,0.0,0.0,0.0,0.0,4
494,0.0,0.0,0.0,0.0,4
495,0.0,0.0,0.0,0.0,4
496,0.0,0.0,0.0,0.0,4
497,0.0,0.0,0.0,0.0,4
498,0.0,0.0,0.0,0.0,4
499,0.0,0.0,0.0,0.0,4
0,0.0,0.0,0.0,0.0,5
1,0.0,0.0,0.0,0.0,5
2,9.644988018977458,-1.32401951261354e-18,1.8553006186213477e-18,-0.999999998963192,5
3,6.0311532618164385,-7.438908277819916e-19,-3.8293932053409703e-17,-0.9999999983419423,5
4,5.092700307636493,-1.6991183147851568e-18,-8.631206594977281e-18,-0.9999999980364052,5
5,4.861740955112486,-2.0219437386673077e-16,-9.743486267164322e-18,-0.9999999979431237,5
6,4.815745992245606,-4.458570588684255e-17,-1.418230906511106e-17,-0.9999999979234785,5
7,4.816921331523284,-9.966235979816167e-18,9.41421760294055e-18,-0.9999999979239852,5
8,4.829662914334211,-2.2270121922085724e-18,5.602888746911716e-18,-0.9999999979294621,5
9,4.842922427211234,-4.922059140001457e-19,4.0868938658148795e-18,-0.9999999979351311,5
10,4.854113232707775,-5.248720634408862e-17,8.133145611915062e-18,-0.9999999979398915,5
11,4.863149495362552,-1.129401438528221e-17,-3.863556210714373e-18,-0.9999999979437194,5
12,4.8704143075285184,-2.0609314474068938e-18,4.260607081109084e-18,-0.9999999979467866,5
13,4.8762907273785165,-9.877880556117887e-19,1.210515979706488e-18,-0.999999997949261,5
14,4.881081585867539,-1.6377779098563768e-19,2.236483154122232e-18,-0.9999999979512738,5
15,4.885015262773171,-3.363225280228946e-19,-1.3685825245513376e-17,-0.9999999979529235,5
16,4.888264017864322,3.8336287517593416e-20,-4.532413124790311e-18,-0.999999997954284,5
17,4.890959577404875,2.8164717582311696e-16,-1.0871166555590707e-17,-0.9999999979554115,5
18,4.893204322459624,-7.892041173978307e-17,2.0514304935503193e-18,-0.9999999979563494,5
19,4.895079034497769,-1.7316210617585245e-17,4.556403100902417e-18,-0.9999999979571321,5
20,4.896648277303965,-3.8784491992117524e-18,4.722019410465608e-18,-0.9999999979577867,5
21,4.897964202511886,-9.049092281252196e-17,-1.3671337211148482e-17,-0.9999999979583355,5
22,4.899069299335974,-2.025162675737654e-17,-7.573812596612858e-19,-0.999999997958796,5
23,4.899998425184522,-1.2548165816169085e-16,3.8991511182786295e-18,-0.999999997959183,5
24,4.90078033593385,-2.82411531218554e-17,-1.1738587418870362e-17,-0.9999999979595087,5
25,4.901438860224362,-6.322779110765683e-18,7.468862371242591e-18,-0.9999999979597828,5
26,4.901993814918458,-1.4577234443340676e-18,-3.495312451082988e-18,-0.9999999979600137,5
27,4.902461728478014,-2.6636465550046134e-19,2.848704907879209e-18,-0.9999999979602084,5
28,4.902856419125663,-4.835807406260049e-20,-8.746154431245847e-18,-0.9999999979603726,5
29,4.903189461379432,1.5754371578883963e-19,-9.660578972797975e-18,-0.9999999979605112,5
30,4.903470565517243,1.3112961546561205e-19,1.529542747999426e-17,-0.9999999979606281,5
31,4.90370788826092,1.4493860796211957e-19,8.087101075638655e-19,-0.9999999979607268,5
32,4.903908288533167,1.1681903846458762e-19,4.293810727551432e-18,-0.9999999979608102,5
33,4.904077538945911,2.13296065083579e-19,1.2186672051165455e-17,-0.9999999979608806,5
34,4.904220501330923,7.313249860105474e-20,-6.867036960428421e-18,-0.99999999796094,5
35,4.904341272872365,-2.928838953158743e-19,-9.980940723787954e-18,-0.9999999979609902,5
36,4.904443308072924,-9.478486943153834e-20,8.477920013000229e-18,-0.9999999979610327,5
37,4.904529520763441,-2.727203992309186e-19,-1.3154308960774584e-17,-0.9999999979610684,5
38,4.90460236956895,-8.907006768837652e-17,-2.1922950885047324e-18,-0.9999999979610987,5
39,4.90466392961847,-2.0000670937281107e-17,4.71771433165762e-18,-0.9999999979611244,5
40,4.904715952784148,-4.490853373134292e-18,1.3349266625143135e-17,-0.9999999979611459,5
41,4.904759918335714,-1.3246175250621327e-18,9.99021205115183e-18,-0.9999999979611642,5
42,4.904797075570912,-4.829051213030092e-19,-1.3626726561975275e-17,-0.9999999979611797,5
43,4.904828479718027,2.0007753574195997e-20,-1.0537193729618237e-17,-0.9999999979611928,5
44,4.904855022189873,-6.89657449979946e-20,4.1721063894518425e-18,-0.9999999979612038,5
45,4.904877456090971,-1.2713634353081038e-19,1.3516312785649118e-17,-0.9999999979612131,5
46,4.904896417730769,4.490499838028484e-20,-5.340575425978914e-18,-0.999999997961221,5
47,4.904912444775526,-6.606965897970652e-17,-1.7482962828157095e-17,-0.9999999979612276,5
48,4.904925991567551,-1.475644002786217e-17,-2.3370441741626623e-18,-0.9999999979612333,5
49,4.904937442057962,-3.4040563777361384e-18,1.1567670096679423e-17,-0.9999999979612381,5
50,4.904947120726275,-4.969992500539799e-17,4.820035251956775e-18,-0.9999999979612421,5
51,4.904955301802015,-1.1246366150820583e-17,-1.834247094776177e-18,-0.9999999979612455,5
52,4.90496221705382,-2.413269302999505e-18,6.995668267794774e-18,-0.9999999979612483,5
53,4.904968062369012,-6.656771583063481e-17,-1.4174050911601504e-17,-0.9999999979612507,5
54,4.904973003312103,-1.487258513611741e-17,4.577504713111635e-18,-0.9999999979612528,5
55,4.904977179821325,-3.1176087241836966e-18,8.584988255800454e-18,-0.9999999979612545,5
56,4.904980710176945,-8.431759466474584e-19,1.8944473620704576e-18,-0.999999997961256,5
57,4.904983694354541,-2.2950976337986567e-20,4.542202984543626e-18,-0.9999999979612573,5
58,4.904986216858642,-1.2041129099830102e-16,-8.07193402962141e-18,-0.9999999979612583,5
59,4.904988349117663,-9.296633643783919e-17,-3.883186483731678e-18,-0.9999999979612592,5
60,4.904990151507627,-2.0665224424229443e-17,1.2356369969702696e-17,-0.9999999979612599,5
61,4.904991675062702,-4.551970011251888e-18,1.3564118862248927e-17,-0.9999999979612606,5
62,4.904992962921062,-9.824969986567248e-19,-7.10397123320038e-18,-0.9999999979612612,5
63,4.904994051546428,4.701573451370797e-20,-1.7509374659427185e-17,-0.9999999979612616,5
64,4.904994971761153,-3.0200614351364296e-21,1.3554198514102745e-18,-0.9999999979612619,5
65,4.904995749618987,2.015217508208412e-19,1.3082854480309933e-17,-0.9999999979612623,5
66,4.904996407142846,-7.346553639739757e-20,8.862108806285321e-18,-0.9999999979612625,5
67,4.904996962948616,1.5494883384781425e-19,2.242684571954196e-18,-0.9999999979612628,5
68,4.90499743277215,3.1973090369785104e-20,-3.996397914892445e-18,-0.9999999979612629,5
69,4.904997829914949,-1.0420436825570477e-19,-5.593611728297134e-18,-0.9999999979612632,5
70,4.904998165620597,-4.153330260980663e-20,-1.2917447919914077e-17,-0.9999999979612633,5
71,4.904998449393393,3.445715773538908e-16,-3.3080617410448405e-18,-0.9999999979612634,5
72,4.904998689267305,-6.305746882350559e-17,-3.7644276504712905e-18,-0.9999999979612635,5
73,4.904998892033403,-1.4177367844563393e-17,1.0287732513250466e-17,-0.9999999979612636,5
74,4.904999063432131,-2.989608875503707e-18,1.58154552601102e-17,-0.9999999979612636,5
75,4.9049992083160365,-7.023913257536104e-19,-9.544556460947593e-18,-0.9999999979612637,5
76,4.904999330786856,1.6734073484111543e-19,1.589206969813545e-17,-0.9999999979612637,5
77,4.904999434311799,7.362076720614331e-20,-6.533479511505966e-18,-0.9999999979612638,5
78,4.904999521821805,9.380535785422697e-20,5.735623888876441e-18,-0.9999999979612638,5
79,4.904999595794315,2.170898922163293e-19,5.73853218810716e-18,-0.9999999979612638,5
80,4.90499965832349,-9.716008723049146e-20,-1.5181238870208855e-17,-0.9999999979612639,5
81,4.90499971117965,-3.269953719064274e-19,-5.354350013145553e-18,-0.9999999979612639,5
82,4.904999755859103,4.055004545068571e-20,9.844923221220866e-19,-0.9999999979612639,5
83,4.9049997936268275,-1.4762847692154888e-20,-2.0914926513878514e-18,-0.9999999979612639,5
84,4.904999825552016,9.99935089420645e-20,4.809054933326377e-18,-0.9999999979612639,5
85,4.904999852538507,-2.9457611975796695e-20,-2.933976345923603e-18,-0.9999999979612639,5
86,4.904999875350267,1.5103467378629074e-19,-9.047999758829572e-18,-0.9999999979612639,5
87,4.904999894633109,-2.615420800564896e-19,5.1069990718914115e-18,-0.999999997961264,5
88,4.9049999109329985,2.630453916224374e-19,4.0735089988787684e-18,-0.999999997961264,5
89,4.904999924711346,1.9062036149042083e-20,-4.908539751441735e-18,-0.999999997961264,5
90,4.904999936358226,6.082502253788854e-20,-8.016158772600862e-18,-0.999999997961264,5
91,4.904999946203368,6.600739329403861e-17,-1.2465078921360302e-17,-0.999999997961264,5
92,4.904999954525522,-4.489872137524897e-16,1.4819047863887944e-18,-0.999999997961264,5
93,4.904999961560248,3.917647688022532e-17,-2.302079343151044e-19,-0.999999997961264,5
94,4.904999967506746,8.974226494909254e-18,4.351307408271798e-18,-0.999999997961264,5
95,4.904999972533321,2.050147220750475e-18,1.550327434994317e-17,-0.999999997961264,5
96,4.904999976782332,3.322910758451487e-19,-1.5962042952664483e-18,-0.999999997961264,5
97,4.9049999803740345,-2.0193836857554566e-20,-2.5811218266873166e-18,-0.999999997961264,5
98,4.9049999834100815,1.616951418792859e-21,-1.0583505095897025e-18,-0.999999997961264,5
99,4.904999985976482,-2.6877209404778364e-20,3.4542026259610754e-18,-0.999999997961264,5
100,4.904999988145881,-1.7453270749487162e-19,-1.2142730297853902e-17,-0.999999997961264,5
101,4.904999989979661,-1.935712016830809e-19,5.203221839158129e-18,-0.999999997961264,5
102,4.904999991529788,2.34688580833811e-19,-1.02704325596909e-17,-0.999999997961264,5
103,4.904999992840089,2.3573228647176024e-19,-9.180885635160482e-18,-0.999999997961264,5
104,4.904999993947703,-3.6193044369340604e-19,-5.3197608600824666e-18,-0.999999997961264,5
105,4.904999994883969,3.7868942887569463e-19,1.5993074565845998e-18,-0.999999997961264,5
106,4.904999995675391,1.2089627620036393e-19,5.511716047792716e-18,-0.999999997961264,5
107,4.904999996344406,-4.329448963276502e-20,3.8639732899191675e-18,-0.999999997961264,5
108,4.904999996909913,8.950923135691073e-21,-1.4230440223736602e-18,-0.999999997961264,5
109,4.9049999973879235,-2.0560780413880482e-19,1.2126563072412851e-17,-0.999999997961264,5
110,4.904999997792009,2.4560569073844987e-20,-9.735741840555151e-18,-0.999999997961264,5
111,4.904999998133571,1.314085865013387e-19,-1.6225645041998938e-17,-0.999999997961264,5
112,4.904999998422305,-2.6739581816921095e-19,9.690014750644008e-18,-0.999999997961264,5
113,4.904999998666384,4.3805747647726656e-20,4.719732484808316e-18,-0.999999997961264,5
114,4.904999998872684,2.256441897427043e-19,2.4727794440659955e-18,-0.999999997961264,5
115,4.9049999990470745,1.5127457661136803e-20,-1.0854237267950859e-17,-0.999999997961264,5
116,4.9049999991945,1.4614865385331064e-19,-4.38463391334454e-18,-0.999999997961264,5
117,4.904999999319102,5.2179154085206923e-20,9.006006942382668e-18,-0.999999997961264,5
118,4.904999999424447,-2.200331917593507e-19,-7.372376469490029e-18,-0.999999997961264,5
119,4.904999999513468,9.775850478531694e-20,-6.570488746283124e-18,-0.999999997961264,5
120,4.904999999588726,-4.88138809272415e-17,-1.6986539620429373e-17,-0.999999997961264,5
121,4.9049999996523646,-1.1082702709908611e-17,8.435123550700287e-18,-0.999999997961264,5
122,4.904999999706134,-2.3560069633502335e-18,1.6019633336702544e-17,-0.999999997961264,5
123,4.904999999751583,-5.368059588614193e-19,-7.26011872194941e-18,-0.999999997961264,5
124,4.904999999790021,-3.308037373152234e-19,-3.742110787299786e-18,-0.999999997961264,5
125,4.90499999982252,9.492678239812421e-20,2.3394918705503585e-18,-0.999999997961264,5
126,4.904999999849981,6.354162030213685e-20,1.092017780841104e-17,-0.999999997961264,5
127,4.904999999873174,4.427781118570852e-20,-9.873037110235103e-18,-0.999999997961264,5
128,0.0,0.0,0.0,0.0,5
129,0.0,0.0,0.0,0.0,5
130,0.025120470760332126,-0.39738152835900303,-0.5848824863488297,-0.7071064997003818,5
131,0.0,0.0,0.0,0.0,5
132,0.0,0.0,0.0,0.0,5
133,0.0,0.0,0.0,0.0,5
134,0.0,0.0,0.0,0.0,5
135,0.0,0.0,0.0,0.0,5
136,0.0,0.0,0.0,0.0,5
137,0.0,0.0,0.0,0.0,5
138,0.0,0.0,0.0,0.0,5
139,0.0,0.0,0.0,0.0,5
140,0.0,0.0,0.0,0.0,5
141,0.0,0.0,0.0,0.0,5
142,0.0,0.0,0.0,0.0,5
143,0.0,0.0,0.0,0.0,5
144,0.0,0.0,0.0,0.0,5
145,0.0,0.0,0.0,0.0,5
146,0.0,0.0,0.0,0.0,5
147,0.0,0.0,0.0,0.0,5
148,0.0,0.0,0.0,0.0,5
149,0.0,0.0,0.0,0.0,5
150,0.0,0.0,0.0,0.0,5
151,0.0,0.0,0.0,0.0,5
152,0.0,0.0,0.0,0.0,5
153,0.0,0.0,0.0,0.0,5
154,0.0,0.0,0.0,0.0,5
155,0.0,0.0,0.0,0.0,5
156,0.0,0.0,0.0,0.0,5
157,0.0,0.0,0.0,0.0,5
158,0.0,0.0,0.0,0.0,5
159,0.0,0.0,0.0,0.0,5
160,0.0,0.0,0.0,0.0,5
161,0.0,0.0,0.0,0.0,5
162,0.0,0.0,0.0,0.0,5
163,0.0,0.0,0.0,0.0,5
164,0.0,0.0,0.0,0.0,5
165,0.0,0.0,0.0,0.0,5
166,0.0,0.0,0.0,0.0,5
167,0.0,0.0,0.0,0.0,5
168,0.0,0.0,0.0,0.0,5
169,0.0,0.0,0.0,0.0,5
170,0.0,0.0,0.0,0.0,5
171,0.0,0.0,0.0,0.0,5
172,0.0,0.0,0.0,0.0,5
173,0.0,0.0,0.0,0.0,5
174,0.0,0.0,0.0,0.0,5
175,0.0,0.0,0.0,0.0,5
176,0.0,0.0,0.0,0.0,5
177,0.0,0.0,0.0,0.0,5
178,0.0,0.0,0.0,0.0,5
179,0.0,0.0,0.0,0.0,5
180,0.0,0.0,0.0,0.0,5
181,0.0,0.0,0.0,0.0,5
182,0.0,0.0,0.0,0.0,5
183,0.0,0.0,0.0,0.0,5
184,0.0,0.0,0.0,0.0,5
185,0.0,0.0,0.0,0.0,5
186,0.0,0.0,0.0,0.0,5
187,0.0,0.0,0.0,0.0,5
188,0.0,0.0,0.0,0.0,5
189,0.0,0.0,0.0,0.0,5
190,0.0,0.0,0.0,0.0,5
191,0.0,0.0,0.0,0.0,5
192,0.0,0.0,0.0,0.0,5
193,0.0,0.0,0.0,0.0,5
194,0.0,0.0,0.0,0.0,5
195,0.0,0.0,0.0,0.0,5
196,0.0,0.0,0.0,0.0,5
197,0.0,0.0,0.0,0.0,5
198,0.0,0.0,0.0,0.0,5
199,0.0,0.0,0.0,0.0,5
200,0.0,0.0,0.0,0.0,5
201,0.0,0.0,0.0,0.0,5
